instance_id,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,space_n_elements,space_build_seconds,n_samples,n_ok,n_unreachable_in_space,n_not_in_space_bug,n_contradictory,h_max,AUC_claims,AUC_abs_claims,n_d_claims_evaluated,AUC_hops,n_d_hops_evaluated,n_symdiff_compared,n_symdiff_eq_dhops,n_symdiff_gt_dhops,n_symdiff_lt_dhops,frac_symdiff_eq_dhops,frac_symdiff_gt_dhops,frac_symdiff_lt_dhops
c06_s01_cov050_seed00000011_bw025,6,1,0.5,0.25,11,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y W->Y X->Y C00-X C02-C04,0.00022841600000234052,0.0,0.00022841600000234052,,98,0.06520712500000059,300,105,0,0,195,5,0.0,0.0,3,0.0,2,105,105,0,0,1.0,0.0,0.0
c06_s01_cov050_seed00000012_bw025,6,1,0.5,0.25,12,X,Y,4,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C05->C04 W->Y X->C02 X->Y C00-C05 C00-X C03-X,0.0006221249999995848,0.0,0.0006221249999995848,,221,0.24520829199999739,400,123,0,0,277,8,0.49375,1.6458333333333335,4,0.8,4,123,123,0,0,1.0,0.0,0.0
c06_s01_cov050_seed00000014_bw025,6,1,0.5,0.25,14,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00015320800000040435,0.0,0.00015320800000040435,,21,0.013362916999998475,200,100,0,0,100,4,0.5,0.5,2,0.8,2,100,100,0,0,1.0,0.0,0.0
c06_s01_cov050_seed00000015_bw025,6,1,0.5,0.25,15,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y W->Y X->Y C00-X C02-C03 C02-X C04-C05,0.00025945900000223787,0.0,0.00025945900000223787,,67,0.05730016700000107,300,199,0,0,101,8,0.0,0.0,3,0.0,3,199,199,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000000_bw000,6,1,1.0,0.0,0,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->C03 X->Y C00-X,0.00030041700000182914,0.0,0.00030041700000182914,,112,0.12149458400000057,700,104,0,0,596,8,0.26605339105339104,1.6913780663780662,7,0.48014069264069265,4,104,104,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000001_bw000,6,1,1.0,0.0,1,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 W->Y X->C03 X->Y C00-X,0.0002190000000013015,0.0,0.0002190000000013015,,69,0.046260292000003034,600,111,0,0,489,10,0.449512987012987,2.6112012987012987,6,0.6034902597402597,5,111,111,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000002_bw000,6,1,1.0,0.0,2,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y W->Y X->C02 X->C04 X->Y C00-X,0.00038516600000093604,0.0,0.00038516600000093604,,80,0.05182695799999948,600,125,0,0,475,6,0.24899749373433586,1.2449874686716793,6,0.51296992481203,3,125,125,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000003_bw000,6,1,1.0,0.0,3,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 C03->C04 W->Y X->C02 X->Y C00-X,0.00041804099999964706,0.0,0.00041804099999964706,,221,0.2834004169999993,700,131,0,0,569,10,0.4052503052503053,2.6459096459096463,7,0.6006105006105006,5,131,131,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000004_bw000,6,1,1.0,0.0,4,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 W->Y X->C02 X->Y C00-X,0.0002719160000026477,0.0,0.0002719160000026477,,21,0.015917542000000395,500,74,0,0,426,8,0.15,0.5,5,0.15,4,74,74,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000005_bw000,6,1,1.0,0.0,5,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.00021570799999892643,0.0,0.00021570799999892643,,80,0.05906866599999816,600,81,0,0,519,8,0.07647058823529411,0.38235294117647056,6,0.11470588235294117,4,81,81,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000006_bw000,6,1,1.0,0.0,6,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-X,0.00016858300000066606,0.0,0.00016858300000066606,,24,0.014900167000000408,500,59,0,0,441,4,0.32071428571428573,0.7357142857142858,5,0.41500000000000004,2,59,59,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000007_bw000,6,1,1.0,0.0,7,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.0002635000000026366,0.0,0.0002635000000026366,,30,0.016935624999998566,500,49,0,0,451,6,0.0,0.0,5,0.0,3,49,49,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000008_bw000,6,1,1.0,0.0,8,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00016937499999869488,0.0,0.00016937499999869488,,21,0.014944541999998506,500,72,0,0,428,6,0.213219094247246,0.8335373317013464,5,0.3430844553243574,3,72,72,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000009_bw000,6,1,1.0,0.0,9,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.000334166999998331,0.0,0.000334166999998331,,81,0.06196258299999968,600,94,0,0,506,10,0.4021189336978811,2.3526999316473,6,0.5114490772385509,5,94,94,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000010_bw000,6,1,1.0,0.0,10,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C05 X->Y C00-X,0.0003257080000018675,0.0,0.0003257080000018675,,101,0.11610858399999913,700,82,0,0,618,8,0.33788285197429974,1.906805564219325,7,0.49557108103050346,4,82,82,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000011_bw000,6,1,1.0,0.0,11,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y C02->C04 W->Y X->Y C00-X,0.0005319999999997549,0.0,0.0005319999999997549,,98,0.06828475000000012,600,122,0,0,478,6,0.9162085976039464,2.5810429880197323,6,0.8208245243128964,3,122,122,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000012_bw000,6,1,1.0,0.0,12,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y C04->C05 W->Y X->C02 X->C03 X->Y C00-X,0.00028537500000069826,0.0,0.00028537500000069826,,221,0.27687720800000193,700,137,0,0,563,8,0.5730268629875239,2.4417893672024276,7,0.6096796673035855,4,137,137,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000013_bw000,6,1,1.0,0.0,13,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 W->Y X->C02 X->C05 X->Y C00-X,0.00022591699999807702,0.0,0.00022591699999807702,,77,0.05327933399999907,600,114,0,0,486,10,0.11764705882352941,0.5882352941176471,6,0.1764705882352941,5,114,114,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000014_bw000,6,1,1.0,0.0,14,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00015554199999812113,0.0,0.00015554199999812113,,21,0.013409875000000682,500,71,0,0,429,6,0.21400000000000002,0.8200000000000001,5,0.346,3,71,71,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000000_bw010,6,1,1.0,0.1,0,X,Y,7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->Y C00-X C03-X,0.0005175830000005988,0.0,0.0005175830000005988,,112,0.11952612500000015,700,77,0,0,623,8,0.34013377926421406,1.939799331103679,7,0.5357859531772575,4,77,77,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000001_bw010,6,1,1.0,0.1,1,X,Y,6,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 W->Y X->Y C00-X C03-X,0.0004210829999991006,0.0,0.0004210829999991006,,69,0.04490566699999832,600,94,0,0,506,8,0.344,1.92,6,0.5360000000000001,4,94,94,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000004_bw010,6,1,1.0,0.1,4,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 W->Y X->C02 X->Y C00-X,0.00015166699999724642,0.0,0.00015166699999724642,,21,0.013056375000001452,500,77,0,0,423,8,0.14285714285714285,0.47619047619047616,5,0.14285714285714285,4,77,77,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000005_bw010,6,1,1.0,0.1,5,X,Y,6,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.0002684580000007486,0.0,0.0002684580000007486,,80,0.05089241700000002,600,109,0,0,491,6,0.8933760683760685,2.466880341880342,6,0.7872863247863248,3,109,109,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000006_bw010,6,1,1.0,0.1,6,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-X,0.00016420800000105373,0.0,0.00016420800000105373,,24,0.013215249999998235,500,72,0,0,428,4,0.3590909090909091,0.7207792207792207,5,0.3616883116883117,2,72,72,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000007_bw010,6,1,1.0,0.1,7,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00017425000000059754,0.0,0.00017425000000059754,,30,0.014293709000000376,500,73,0,0,427,6,0.0,0.0,5,0.0,3,73,73,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000008_bw010,6,1,1.0,0.1,8,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00015204199999985235,0.0,0.00015204199999985235,,21,0.01301729200000068,500,57,0,0,443,6,0.27499999999999997,1.1388888888888888,5,0.43611111111111106,3,57,57,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000009_bw010,6,1,1.0,0.1,9,X,Y,6,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->Y C00-X C02-X,0.00040579199999868365,0.0,0.00040579199999868365,,81,0.05455108299999978,600,92,0,0,508,8,0.34592592592592597,1.8296296296296297,6,0.528888888888889,4,92,92,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000011_bw010,6,1,1.0,0.1,11,X,Y,6,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y C02->C04 W->Y X->Y C00-X,0.00019983400000000984,0.0,0.00019983400000000984,,98,0.06471950000000248,600,79,0,0,521,8,0.11428571428571428,0.5714285714285714,6,0.17142857142857143,4,79,79,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000014_bw010,6,1,1.0,0.1,14,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.0001703339999998832,0.0,0.0001703339999998832,,21,0.013236166999998744,500,76,0,0,424,6,0.23706293706293705,0.9417249417249417,5,0.37995337995337997,3,76,76,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000019_bw010,6,1,1.0,0.1,19,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C03->C02 W->Y X->C02 X->C03 X->Y C00-X,0.00021770799999742962,0.0,0.00021770799999742962,,77,0.06256508399999916,600,105,0,0,495,8,0.253125,1.265625,6,0.3796875,4,105,105,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000021_bw010,6,1,1.0,0.1,21,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 W->Y X->C04 X->Y C00-X,0.0001587919999970211,0.0,0.0001587919999970211,,25,0.015429417,500,75,0,0,425,4,0.4774853801169591,1.0730994152046784,5,0.5956140350877195,2,75,75,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000022_bw010,6,1,1.0,0.1,22,X,Y,7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 W->Y X->C03 X->Y C00-X C02-X,0.000591166999999615,0.0,0.000591166999999615,,112,0.13658320800000112,700,85,0,0,615,8,0.37587412587412583,2.22027972027972,7,0.6122377622377622,4,85,85,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000024_bw010,6,1,1.0,0.1,24,X,Y,5,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 W->Y X->Y C00-X,0.00015154200000111473,0.0,0.00015154200000111473,,30,0.016436667000000682,500,83,0,0,417,4,0.9526315789473685,1.8421052631578947,5,0.8894736842105264,2,83,83,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000025_bw010,6,1,1.0,0.1,25,X,Y,8,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->Y C00-X,0.00027712500000021123,0.0,0.00027712500000021123,,152,0.35392200000000074,800,53,0,0,747,10,0.10808080808080808,0.8585858585858586,8,0.23535353535353537,5,53,53,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000001_bw025,6,1,1.0,0.25,1,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C00 C03->C04 C03->X C04->C05 W->Y X->Y C00-X,0.00022725000000178852,0.0,0.00022725000000178852,,69,0.044741709000000185,600,97,0,0,503,6,0.43756557168321875,1.4605551311433667,6,0.5469009421950599,3,97,97,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000007_bw025,6,1,1.0,0.25,7,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00026558299999734913,0.0,0.00026558299999734913,,30,0.014526041999999961,500,93,0,0,407,4,0.9346153846153846,1.782051282051282,5,0.8474358974358974,2,93,93,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000008_bw025,6,1,1.0,0.25,8,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00020637500000120212,0.0,0.00020637500000120212,,21,0.013325667000000152,500,58,0,0,442,6,0.2625,1.0625,5,0.41875,3,58,58,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000010_bw025,6,1,1.0,0.25,10,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C00 C02->C03 C02->C04 C02->X W->Y X->C05 X->Y C00-X,0.0002919999999981826,0.0,0.0002919999999981826,,101,0.11217495900000074,700,101,0,0,599,10,0.38828571428571423,2.347142857142857,7,0.5479999999999999,5,101,101,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000012_bw025,6,1,1.0,0.25,12,X,Y,7,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y C05->C04 W->Y X->C02 X->C03 X->Y C00-X,0.0002688329999998018,0.0,0.0002688329999998018,,221,0.2383571670000002,700,122,0,0,578,10,0.22051282051282053,1.3449883449883449,7,0.34592074592074595,5,122,122,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000021_bw025,6,1,1.0,0.25,21,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 W->Y X->C04 X->Y C00-X,0.00019166700000283754,0.0,0.00019166700000283754,,25,0.012581499999999579,500,67,0,0,433,6,0.14166666666666666,0.4722222222222222,5,0.2361111111111111,3,67,67,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,23,X,Y,6,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 C03->C02 W->Y X->Y C00-X,0.0002021250000012742,0.0,0.0002021250000012742,,80,0.05708554200000293,600,100,0,0,500,10,0.10857142857142857,0.5428571428571428,6,0.16285714285714287,5,100,100,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,24,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 W->Y X->Y C00-X,0.0001732909999958565,0.0,0.0001732909999958565,,30,0.013606750000001,500,63,0,0,437,6,0.0,0.0,5,0.0,3,63,63,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,26,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C00 C02->C04 C02->C05 C02->X W->Y X->C03 X->Y C00-X,0.0002950829999974758,0.0,0.0002950829999974758,,101,0.12614020800000247,700,97,0,0,603,10,0.29457455113192815,1.9252537080405934,7,0.4620999219359875,5,97,97,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,31,X,Y,7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C05 W->Y X->Y C00-C04 C00-X C02-X,0.0012775419999968562,0.0,0.0012775419999968562,,138,0.17845450000000085,700,84,0,0,616,8,0.7076923076923075,3.1153846153846154,7,0.823076923076923,4,84,84,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,35,X,Y,6,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C04 C02->C05 W->Y X->Y C00-X C03-X,0.0004932080000017436,0.0,0.0004932080000017436,,69,0.052622624999997925,600,110,0,0,490,10,0.3125,1.5625,6,0.4125,5,110,110,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,36,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C05 C03->C04 W->Y X->Y C00-X,0.00017799999999823513,0.0,0.00017799999999823513,,25,0.01446654100000444,500,68,0,0,432,6,0.0,0.0,5,0.0,3,68,68,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,40,X,Y,5,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 W->Y X->C02 X->Y C00-C04 C00-X,0.00029383300000063173,0.0,0.00029383300000063173,,24,0.015230750000000626,500,86,0,0,414,8,0.4,1.5,5,0.45,4,86,86,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,42,X,Y,6,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C02->C04 W->Y X->Y C00-C02 C00-X C02-C05,0.0009586250000026553,0.0,0.0009586250000026553,,80,0.08472504100000577,600,86,0,0,514,8,0.6416666666666665,3.0833333333333335,6,0.8166666666666667,4,86,86,0,0,1.0,0.0,0.0
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,47,X,Y,5,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C03 W->Y X->Y C00-C05 C00-X,0.00027558299999697056,0.0,0.00027558299999697056,,30,0.015816958000002046,500,49,0,0,451,6,0.9266666666666665,2.6333333333333333,5,0.8899999999999999,3,49,49,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,0,X,Y,4,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C04-X C05-X,0.0008008750000030318,0.0,0.0008008750000030318,,128,0.16654366699999912,400,192,0,0,208,9,0.7056603773584905,2.5283018867924527,4,0.8056603773584905,4,192,192,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,1,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C05-X,0.0008665000000007694,0.0,0.0008665000000007694,,77,0.06104216600000001,300,170,0,0,130,7,0.8,2.0,3,0.8,3,170,170,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,2,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C05 C02->C04 W->Y X->Y C00-C01 C01-C02 C02-X C04-X,0.000840583000005779,0.0,0.000840583000005779,,77,0.06069041700000355,300,168,0,0,132,7,0.8,2.0,3,0.8,3,168,168,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,3,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 W->Y X->Y C00-C01 C00-C05 C01-C02 C02-X C04-X,0.0006171670000014728,0.0,0.0006171670000014728,,67,0.05569125000000241,300,161,0,0,139,8,0.8,2.0,3,0.8,3,161,161,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000004_bw000,6,3,0.5,0.0,4,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-X,0.00032004199999846605,0.0,0.00032004199999846605,,25,0.01561749999999762,200,145,0,0,55,5,0.7,1.0,2,0.3103448275862069,1,145,145,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000005_bw000,6,3,0.5,0.0,5,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-X,0.0002629580000004239,0.0,0.0002629580000004239,,25,0.013258957999994436,200,156,0,0,44,5,0.7,1.0,2,0.358974358974359,1,156,156,0,0,1.0,0.0,0.0
c06_s03_cov050_seed00000006_bw000,6,3,0.5,0.0,6,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 W->Y X->Y C00-C01 C01-C02 C01-C04 C02-X,0.00031954199999972843,0.0,0.00031954199999972843,,28,0.01584987500000068,200,151,0,0,49,6,0.7,1.0,2,0.9,2,151,151,0,0,1.0,0.0,0.0
